chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONAware.java,JSONAware,18,15,0.8333333333333334,1,0.8333333333333334
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONObject.java,JSONObject,147,68,0.46258503401360546,14,0.03304178814382896
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONStreamAware.java,JSONStreamAware,21,18,0.8571428571428571,1,0.8571428571428571
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\impl\JSONValue.java,JSONValue,287,137,0.47735191637630664,40,0.011933797909407667
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\json\JSONUtils.java,JSONUtils,142,50,0.352112676056338,13,0.027085590465872153
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedObject.java,KeyedObject,96,44,0.4583333333333333,11,0.041666666666666664
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedObjects.java,KeyedObjects,274,131,0.4781021897810219,32,0.014940693430656935
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedObjects2D.java,KeyedObjects2D,425,183,0.43058823529411766,55,0.007828877005347594
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValue.java,KeyedValue,14,11,0.7857142857142857,1,0.7857142857142857
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValueComparator.java,KeyedValueComparator,111,32,0.2882882882882883,17,0.01695813460519343
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValueComparatorType.java,KeyedValueComparatorType,10,6,0.6,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValues.java,KeyedValues,52,46,0.8846153846153846,4,0.22115384615384615
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValues2D.java,KeyedValues2D,66,56,0.8484848484848485,7,0.12121212121212122
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValues2DItemKey.java,KeyedValues2DItemKey,102,34,0.3333333333333333,12,0.027777777777777776
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyedValuesItemKey.java,KeyedValuesItemKey,68,23,0.3382352941176471,8,0.042279411764705885
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\KeyToGroupMap.java,KeyToGroupMap,246,91,0.3699186991869919,33,0.011209657551120966
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\Range.java,Range,383,190,0.4960835509138381,48,0.010335073977371627
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\RangeInfo.java,RangeInfo,34,29,0.8529411764705882,3,0.28431372549019607
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\RangeType.java,RangeType,12,7,0.5833333333333334,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources.java,DataPackageResources,20,10,0.5,1,0.5
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_de.java,DataPackageResources_de,19,9,0.47368421052631576,1,0.47368421052631576
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_es.java,DataPackageResources_es,19,9,0.47368421052631576,1,0.47368421052631576
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_fr.java,DataPackageResources_fr,19,9,0.47368421052631576,1,0.47368421052631576
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_pl.java,DataPackageResources_pl,19,9,0.47368421052631576,1,0.47368421052631576
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\resources\DataPackageResources_ru.java,DataPackageResources_ru,19,9,0.47368421052631576,1,0.47368421052631576
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCalculator.java,BoxAndWhiskerCalculator,162,54,0.3333333333333333,19,0.017543859649122806
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCategoryDataset.java,BoxAndWhiskerCategoryDataset,171,150,0.8771929824561403,18,0.04873294346978557
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerItem.java,BoxAndWhiskerItem,223,103,0.4618834080717489,24,0.019245142002989536
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerXYDataset.java,BoxAndWhiskerXYDataset,111,97,0.8738738738738738,11,0.07944307944307943
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDataset.java,DefaultBoxAndWhiskerCategoryDataset,824,421,0.5109223300970874,81,0.006307683087618364
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDataset.java,DefaultBoxAndWhiskerXYDataset,478,248,0.5188284518828452,48,0.010808926080892609
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java,DefaultMultiValueCategoryDataset,333,149,0.44744744744744747,39,0.011473011473011474
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,DefaultStatisticalCategoryDataset,617,264,0.42787682333873583,64,0.006685575364667747
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\HistogramBin.java,HistogramBin,110,50,0.45454545454545453,11,0.04132231404958678
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\HistogramDataset.java,HistogramDataset,415,215,0.5180722891566265,42,0.012335054503729202
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\HistogramType.java,HistogramType,11,6,0.5454545454545454,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\MeanAndStandardDeviation.java,MeanAndStandardDeviation,126,64,0.5079365079365079,13,0.03907203907203907
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\MultiValueCategoryDataset.java,MultiValueCategoryDataset,28,23,0.8214285714285714,2,0.4107142857142857
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\Regression.java,Regression,292,72,0.2465753424657534,36,0.00684931506849315
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\SimpleHistogramBin.java,SimpleHistogramBin,216,89,0.41203703703703703,30,0.013734567901234567
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\SimpleHistogramDataset.java,SimpleHistogramDataset,403,229,0.5682382133995038,39,0.014570210599987275
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\StatisticalCategoryDataset.java,StatisticalCategoryDataset,43,36,0.8372093023255814,4,0.20930232558139536
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\statistics\Statistics.java,Statistics,381,151,0.3963254593175853,46,0.008615770854730115
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DateRange.java,DateRange,107,68,0.6355140186915887,5,0.12710280373831775
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Day.java,Day,359,193,0.5376044568245125,26,0.020677094493250482
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java,ValueSequence,43,25,0.5813953488372093,2,0.29069767441860467
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java,DynamicTimeSeriesCollection,815,433,0.5312883435582823,83,0.006401064380220268
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\FixedMillisecond.java,FixedMillisecond,221,114,0.5158371040723982,21,0.024563671622495155
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Hour.java,Hour,372,192,0.5161290322580645,31,0.016649323621227886
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Millisecond.java,Millisecond,333,161,0.48348348348348347,28,0.017267267267267267
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,Minute,375,186,0.496,30,0.016533333333333334
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Month.java,Month,429,204,0.4755244755244755,40,0.011888111888111888
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\MovingAverage.java,MovingAverage,252,92,0.36507936507936506,32,0.011408730158730158
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLC.java,OHLC,106,50,0.4716981132075472,12,0.03930817610062893
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLCItem.java,OHLCItem,93,45,0.4838709677419355,10,0.04838709677419355
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLCSeries.java,OHLCSeries,87,54,0.6206896551724138,7,0.08866995073891626
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLCSeriesCollection.java,OHLCSeriesCollection,406,233,0.5738916256157636,39,0.014715169887583682
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Quarter.java,Quarter,369,186,0.5040650406504065,27,0.018669075579644683
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\RegularTimePeriod.java,RegularTimePeriod,225,142,0.6311111111111111,27,0.02337448559670782
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Second.java,Second,355,168,0.4732394366197183,32,0.014788732394366197
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\SimpleTimePeriod.java,SimpleTimePeriod,163,75,0.4601226993865031,17,0.027066041140382534
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriod.java,TimePeriod,20,16,0.8,2,0.4
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodAnchor.java,TimePeriodAnchor,12,7,0.5833333333333334,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodFormatException.java,TimePeriodFormatException,14,9,0.6428571428571429,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodValue.java,TimePeriodValue,130,68,0.5230769230769231,12,0.043589743589743594
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodValues.java,TimePeriodValues,462,216,0.4675324675324675,50,0.00935064935064935
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodValuesCollection.java,TimePeriodValuesCollection,368,169,0.4592391304347826,38,0.012085240274599542
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeSeries.java,TimeSeries,1188,571,0.48063973063973064,142,0.0033847868354910608
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeSeriesCollection.java,TimeSeriesCollection,619,305,0.4927302100161551,59,0.00835135949179924
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeSeriesDataItem.java,TimeSeriesDataItem,151,90,0.5960264900662252,12,0.049668874172185434
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeSeriesTableModel.java,TimeSeriesTableModel,201,78,0.3880597014925373,24,0.01616915422885572
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\TimeTableXYDataset.java,TimeTableXYDataset,510,295,0.5784313725490197,47,0.012307050479766376
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Week.java,Week,505,229,0.4534653465346535,43,0.010545705733364035
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\time\Year.java,Year,303,173,0.570957095709571,22,0.025952595259525955
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\UnknownKeyException.java,UnknownKeyException,13,8,0.6153846153846154,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\Value.java,Value,11,8,0.7272727272727273,1,0.7272727272727273
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\Values.java,Values,23,19,0.8260869565217391,2,0.41304347826086957
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\Values2D.java,Values2D,29,24,0.8275862068965517,3,0.27586206896551724
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\CategoryDatasetHandler.java,CategoryDatasetHandler,80,38,0.475,8,0.059375
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\CategorySeriesHandler.java,CategorySeriesHandler,91,39,0.42857142857142855,8,0.05357142857142857
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\DatasetReader.java,DatasetReader,120,52,0.43333333333333335,10,0.043333333333333335
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\DatasetTags.java,DatasetTags,17,9,0.5294117647058824,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\ItemHandler.java,ItemHandler,108,50,0.46296296296296297,10,0.046296296296296294
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\KeyHandler.java,KeyHandler,98,49,0.5,8,0.0625
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,PieDatasetHandler,76,37,0.4868421052631579,8,0.06085526315789474
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\RootHandler.java,RootHandler,71,36,0.5070422535211268,9,0.056338028169014086
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xml\ValueHandler.java,ValueHandler,103,47,0.4563106796116505,10,0.04563106796116505
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\AbstractIntervalXYDataset.java,AbstractIntervalXYDataset,80,40,0.5,8,0.0625
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\AbstractXYDataset.java,AbstractXYDataset,52,27,0.5192307692307693,5,0.10384615384615385
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\AbstractXYZDataset.java,AbstractXYZDataset,24,12,0.5,2,0.25
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\CategoryTableXYDataset.java,CategoryTableXYDataset,341,206,0.6041055718475073,32,0.018878299120234605
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultHighLowDataset.java,DefaultHighLowDataset,358,208,0.5810055865921788,33,0.017606229896732693
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultIntervalXYDataset.java,DefaultIntervalXYDataset,483,295,0.6107660455486542,33,0.018508061986322856
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultOHLCDataset.java,DefaultOHLCDataset,281,157,0.5587188612099644,28,0.019954245043213015
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultTableXYDataset.java,DefaultTableXYDataset,534,252,0.47191011235955055,61,0.007736231350156567
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultWindDataset.java,DefaultWindDataset,251,130,0.5179282868525896,16,0.03237051792828685
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultWindDataset.java,WindDataItem,100,43,0.43,13,0.03307692307692307
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultXYDataset.java,DefaultXYDataset,314,176,0.5605095541401274,28,0.020018198362147407
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultXYZDataset.java,DefaultXYZDataset,359,211,0.5877437325905293,28,0.020990847592518902
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\IntervalXYDataset.java,IntervalXYDataset,101,91,0.900990099009901,8,0.11262376237623763
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\IntervalXYDelegate.java,IntervalXYDelegate,392,221,0.5637755102040817,38,0.014836197636949518
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\IntervalXYZDataset.java,IntervalXYZDataset,61,52,0.8524590163934426,6,0.14207650273224043
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\MatrixSeries.java,MatrixSeries,161,89,0.5527950310559007,19,0.029094475318731616
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\MatrixSeriesCollection.java,MatrixSeriesCollection,229,129,0.5633187772925764,18,0.03129548762736536
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\NormalizedMatrixSeries.java,NormalizedMatrixSeries,95,61,0.6421052631578947,5,0.12842105263157894
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\OHLCDataItem.java,OHLCDataItem,143,70,0.48951048951048953,16,0.030594405594405596
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\OHLCDataset.java,OHLCDataset,101,89,0.8811881188118812,10,0.08811881188118811
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\TableXYDataset.java,TableXYDataset,15,12,0.8,1,0.8
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\Vector.java,Vector,91,45,0.4945054945054945,10,0.049450549450549455
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\VectorDataItem.java,VectorDataItem,73,39,0.5342465753424658,7,0.07632093933463797
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\VectorSeries.java,VectorSeries,123,83,0.6747967479674797,8,0.08434959349593496
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\VectorSeriesCollection.java,VectorSeriesCollection,259,153,0.5907335907335908,20,0.029536679536679537
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\VectorXYDataset.java,VectorXYDataset,39,34,0.8717948717948718,3,0.2905982905982906
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\WindDataset.java,WindDataset,31,27,0.8709677419354839,2,0.43548387096774194
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XIntervalDataItem.java,XIntervalDataItem,68,33,0.4852941176470588,7,0.06932773109243698
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XIntervalSeries.java,XIntervalSeries,117,81,0.6923076923076923,7,0.0989010989010989
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XIntervalSeriesCollection.java,XIntervalSeriesCollection,287,170,0.5923344947735192,22,0.026924295216978145
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XisSymbolic.java,XisSymbolic,30,25,0.8333333333333334,3,0.2777777777777778
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYBarDataset.java,XYBarDataset,320,199,0.621875,28,0.022209821428571426
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYCoordinate.java,XYCoordinate,120,51,0.425,15,0.028333333333333332
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYDataItem.java,XYDataItem,187,99,0.5294117647058824,19,0.02786377708978328
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYDataset.java,XYDataset,70,62,0.8857142857142857,6,0.14761904761904762
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYDatasetTableModel.java,XYDatasetTableModel,193,125,0.6476683937823834,15,0.04317789291882556
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYDomainInfo.java,XYDomainInfo,20,16,0.8,1,0.8
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYInterval.java,XYInterval,108,52,0.48148148148148145,13,0.037037037037037035
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYIntervalDataItem.java,XYIntervalDataItem,99,45,0.45454545454545453,11,0.04132231404958678
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYIntervalSeries.java,XYIntervalSeries,150,105,0.7,9,0.07777777777777778
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYIntervalSeriesCollection.java,XYIntervalSeriesCollection,313,190,0.6070287539936102,26,0.02334725976898501
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYItemKey.java,XYItemKey,99,34,0.3434343434343434,12,0.028619528619528618
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYRangeInfo.java,XYRangeInfo,21,17,0.8095238095238095,1,0.8095238095238095
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYSeries.java,XYSeries,842,428,0.5083135391923991,95,0.005350668833604201
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYSeriesCollection.java,XYSeriesCollection,629,288,0.4578696343402226,75,0.0061049284578696345
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\XYZDataset.java,XYZDataset,24,20,0.8333333333333334,2,0.4166666666666667
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YInterval.java,YInterval,77,38,0.4935064935064935,9,0.05483405483405483
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YIntervalDataItem.java,YIntervalDataItem,68,33,0.4852941176470588,7,0.06932773109243698
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YIntervalSeries.java,YIntervalSeries,118,83,0.7033898305084746,7,0.10048426150121066
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YIntervalSeriesCollection.java,YIntervalSeriesCollection,285,172,0.6035087719298246,22,0.027432216905901117
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YisSymbolic.java,YisSymbolic,30,25,0.8333333333333334,3,0.2777777777777778
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\data\xy\YWithXInterval.java,YWithXInterval,81,42,0.5185185185185185,9,0.05761316872427983
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\CategoryLineAnnotationTest.java,CategoryLineAnnotationTest,95,24,0.25263157894736843,5,0.05052631578947368
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\CategoryPointerAnnotationTest.java,CategoryPointerAnnotationTest,114,26,0.22807017543859648,5,0.045614035087719294
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\CategoryTextAnnotationTest.java,CategoryTextAnnotationTest,76,21,0.27631578947368424,5,0.05526315789473685
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\TextAnnotationTest.java,TextAnnotationTest,110,27,0.24545454545454545,6,0.04090909090909091
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYBoxAnnotationTest.java,XYBoxAnnotationTest,131,27,0.20610687022900764,7,0.02944383860414395
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYDrawableAnnotationTest.java,TestDrawable,42,21,0.5,5,0.1
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYDrawableAnnotationTest.java,XYDrawableAnnotationTest,133,39,0.2932330827067669,10,0.02932330827067669
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYImageAnnotationTest.java,XYImageAnnotationTest,78,76,0.9743589743589743,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYLineAnnotationTest.java,XYLineAnnotationTest,96,18,0.1875,5,0.0375
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYPointerAnnotationTest.java,XYPointerAnnotationTest,114,26,0.22807017543859648,5,0.045614035087719294
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\test\java\org\jfree\chart\annotations\XYPolygonAnnotationTest.java,XYPolygonAnnotationTest,101,19,0.18811881188118812,5,0.03762376237623762
